behavior,kind,activate_mfe_r,parameter_r,bars,gate_metric,gate_direction,gate_threshold,applications_pre_fresh,discovery_pass,validation_pass,disc_n,disc_delta_usd,disc_wins,disc_losses,disc_flats,disc_flat_to_profit,disc_flat_to_loss,disc_losses_improved,disc_loss_to_nonloss,disc_winners_harmed,disc_winner_to_loss,valid_n,valid_delta_usd,valid_wins,valid_losses,valid_flats,valid_flat_to_profit,valid_flat_to_loss,valid_losses_improved,valid_loss_to_nonloss,valid_winners_harmed,valid_winner_to_loss,joint_pass,repair_score
close_a0.50_r0.15_2b,close,0.5,0.15,2,expected_r,ge,0.28996695527258154,4,True,False,823,0.16358928571428283,331,166,326,1,0,1,1,1,0,237,-0.009357142857119534,99,60,78,0,0,0,0,1,0,False,1.75
close_a0.50_r0.15_2b,close,0.5,0.15,2,rank_score,ge,0.5285471018002386,4,True,False,823,0.16358928571428283,331,166,326,1,0,1,1,1,0,237,-0.009357142857119534,99,60,78,0,0,0,0,1,0,False,1.75
close_a0.50_r0.20_2b,close,0.5,0.2,2,rank_score,ge,0.5285471018002386,4,True,False,823,0.16358928571428283,331,166,326,1,0,1,1,1,0,237,-0.009357142857119534,99,60,78,0,0,0,0,1,0,False,1.75
close_a0.50_r0.10_1b,close,0.5,0.1,1,stability,ge,0.44472442584298566,4,False,False,823,-0.6538342142862966,331,166,326,1,0,1,1,1,0,237,-0.024357142857191153,99,60,78,0,0,0,0,1,0,False,1.75
lock_a0.75_f0.20,lock,0.75,0.2,1,reliability_strategy_win,ge,0.3100295778435063,10,False,False,823,-1.2226323014282245,333,167,323,4,0,0,0,3,0,237,-0.5001982142854551,99,60,78,0,0,0,0,1,0,False,1.75
lock_a0.75_f0.20,lock,0.75,0.2,1,reliability_win,ge,0.29776452395286457,16,False,False,823,-1.3421378299994908,335,167,321,6,0,0,0,7,0,237,-0.5001982142854551,99,60,78,0,0,0,0,1,0,False,1.75
lock_a0.75_f0.20,lock,0.75,0.2,1,stability,ge,0.19671842966445863,16,False,False,823,-1.3421378299994908,335,167,321,6,0,0,0,7,0,237,-0.5001982142854551,99,60,78,0,0,0,0,1,0,False,1.75
lock_a0.75_f0.20,lock,0.75,0.2,1,rank_score,ge,0.44349626195741826,16,False,False,823,-1.3772292585709158,335,167,321,6,0,0,0,7,0,237,-0.5001982142854551,99,60,78,0,0,0,0,1,0,False,1.75
lock_a0.75_f0.15,lock,0.75,0.15,1,reliability_strategy_win,ge,0.3100295778435063,9,False,False,823,-1.4371993214282572,333,167,323,4,0,0,0,3,0,237,-0.5001982142854551,99,60,78,0,0,0,0,1,0,False,1.75
lock_a0.75_f0.20,lock,0.75,0.2,1,reliability_asset_strategy_win,ge,0.3265411458233644,16,False,False,823,-2.3592667585710365,335,167,321,6,0,0,0,7,0,237,-0.5001982142854551,99,60,78,0,0,0,0,1,0,False,1.75
lock_a0.75_f0.15,lock,0.75,0.15,1,reliability_win,ge,0.28630674256749367,15,False,False,823,-2.7313881821424553,335,167,321,6,0,0,0,7,0,237,-0.5001982142854551,99,60,78,0,0,0,0,1,0,False,1.75
lock_a0.75_f0.15,lock,0.75,0.15,1,reliability_asset_strategy_mean_r,ge,0.1973429665689098,14,False,False,823,-2.731388182142472,335,167,321,6,0,0,0,7,0,237,-0.5001982142854551,99,60,78,0,0,0,0,1,0,False,1.75
close_a0.50_r0.20_1b,close,0.5,0.2,1,trailing_win_rate,ge,0.4057971014492754,12,False,False,823,-1.486996107143637,332,166,325,2,0,1,1,6,0,237,-0.5049685714288924,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.10,lock,0.75,0.1,1,reliability_win,ge,0.29776452395286457,11,False,False,823,-1.386584514285521,334,167,322,5,0,0,0,5,0,237,-0.5131982142855172,99,60,78,0,0,0,0,1,0,False,1.75
lock_a0.75_f0.10,lock,0.75,0.1,1,stability,ge,0.19671842966445863,11,False,False,823,-1.386584514285521,334,167,322,5,0,0,0,5,0,237,-0.5131982142855172,99,60,78,0,0,0,0,1,0,False,1.75
lock_a0.75_f0.10,lock,0.75,0.1,1,reliability_asset_strategy_win,ge,0.3265411458233644,11,False,False,823,-2.3874105499997866,334,167,322,5,0,0,0,5,0,237,-0.5131982142855172,99,60,78,0,0,0,0,1,0,False,1.75
lock_a0.75_f0.10,lock,0.75,0.1,1,reliability_win,ge,0.2774425059218657,17,False,False,823,-4.195667749999771,336,167,320,7,0,0,0,9,0,237,-0.5131982142855172,99,60,78,0,0,0,0,1,0,False,1.75
close_a0.50_r0.15_1b,close,0.5,0.15,1,trailing_giveback,ge,0.8967585507542115,7,False,False,823,-1.3850931428579596,332,166,325,2,0,1,1,3,0,237,-0.7956114285716466,99,60,78,0,0,0,0,1,0,False,1.75
close_a0.50_r0.20_1b,close,0.5,0.2,1,trailing_giveback,ge,0.8967585507542115,7,False,False,823,-1.3850931428579596,332,166,325,2,0,1,1,3,0,237,-0.7956114285716466,99,60,78,0,0,0,0,1,0,False,1.75
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_asset_strategy_mean_r,ge,0.41417781315300256,10,False,False,823,-2.0591303571433124,333,166,324,3,0,1,1,5,0,237,-0.7956114285716466,99,60,78,0,0,0,0,1,0,False,1.75
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_asset_strategy_mean_r,ge,0.41417781315300256,10,False,False,823,-2.0741303571432996,333,166,324,3,0,1,1,5,0,237,-0.7956114285716466,99,60,78,0,0,0,0,1,0,False,1.75
lock_a0.75_f0.10,lock,0.75,0.1,1,reliability_asset_strategy_win,le,0.2711849864472477,11,False,False,823,-3.0627310721427183,330,167,326,1,0,0,0,6,0,237,-3.3784824324647524,102,60,75,3,0,0,0,1,0,False,1.75
lock_a1.00_f0.10,lock,1.0,0.1,1,trailing_win_rate,le,0.28721174004192873,6,False,False,823,-1.2116045221428666,331,167,325,2,0,0,0,2,0,237,-3.5637310038934538,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_strategy_win,le,0.2739559235358578,3,True,False,823,0.02022899285715539,330,167,326,1,0,0,0,0,0,237,-3.6244185714294006,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_strategy_win,le,0.27726995734308346,6,False,False,823,-1.5816943196430489,331,167,325,2,0,0,0,2,0,237,-3.6244185714294006,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_win,le,0.28630674256749367,9,False,False,823,-2.1018847778573715,332,167,324,3,0,0,0,4,0,237,-3.6244185714294006,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_win,le,0.29776452395286457,9,False,False,823,-2.1018847778573715,332,167,324,3,0,0,0,4,0,237,-3.6244185714294006,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_asset_strategy_mean_r,le,0.1973429665689098,9,False,False,823,-2.1018847778573715,332,167,324,3,0,0,0,4,0,237,-3.6244185714294006,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_asset_strategy_win,le,0.2910004813364106,9,False,False,823,-2.1018847778573715,332,167,324,3,0,0,0,4,0,237,-3.6244185714294006,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_asset_strategy_win,le,0.30492914979757085,9,False,False,823,-2.1018847778573715,332,167,324,3,0,0,0,4,0,237,-3.6244185714294006,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_asset_strategy_win,le,0.3265411458233644,9,False,False,823,-2.1018847778573715,332,167,324,3,0,0,0,4,0,237,-3.6244185714294006,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,trailing_win_rate,le,0.30716723549488056,9,False,False,823,-2.1018847778573715,332,167,324,3,0,0,0,4,0,237,-3.6244185714294006,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,trailing_win_rate,le,0.32545931758530183,9,False,False,823,-2.1018847778573715,332,167,324,3,0,0,0,4,0,237,-3.6244185714294006,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,stability,le,0.19671842966445863,9,False,False,823,-2.1018847778573715,332,167,324,3,0,0,0,4,0,237,-3.6244185714294006,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,rank_score,le,0.4137125336302984,9,False,False,823,-2.1018847778573715,332,167,324,3,0,0,0,4,0,237,-3.6244185714294006,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_strategy_mean_r,le,0.1510826192894883,12,False,False,823,-2.4158309635716613,333,167,323,4,0,0,0,6,0,237,-3.6244185714294006,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_strategy_win,le,0.3073463268365817,12,False,False,823,-2.4158309635716613,333,167,323,4,0,0,0,6,0,237,-3.6244185714294006,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_strategy_mean_r,ge,0.10821210379473341,12,False,False,823,-3.1075699564286294,333,167,323,4,0,0,0,6,0,237,-3.6244185714294006,100,60,77,1,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,trailing_giveback,le,0.8494403079273415,5,False,False,823,-0.14086640000017397,332,167,324,3,0,0,0,1,0,237,-3.643787857143677,99,60,78,0,0,0,0,1,0,False,1.75
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_strategy_mean_r,le,0.11197295753630912,8,False,False,823,-1.8559303921430634,333,167,323,4,0,0,0,3,0,237,-3.643787857143677,99,60,78,0,0,0,0,1,0,False,1.75
lock_a0.75_f0.20,lock,0.75,0.2,1,reliability_score,ge,-0.05612360587640852,24,False,False,823,-2.8786141014278552,338,167,318,9,0,0,0,10,0,237,-5.133477142858292,99,60,78,0,0,0,0,3,0,False,1.75
close_a0.75_r0.20_1b,close,0.75,0.2,1,stability,ge,0.33721788339599695,1,False,True,823,0.0,329,167,327,0,0,0,0,0,0,237,0.28999999999996806,100,60,77,1,0,0,0,0,0,False,1.5
