behavior,kind,activate_mfe_r,parameter_r,bars,gate_metric,gate_direction,gate_threshold,applications,discovery_pass,validation_pass,disc_n,disc_delta_usd,disc_wins,disc_losses,disc_flats,disc_flat_to_profit,disc_flat_to_loss,disc_losses_improved,disc_loss_to_nonloss,disc_winners_harmed,disc_winner_to_loss,hold_n,hold_delta_usd,hold_wins,hold_losses,hold_flats,hold_flat_to_profit,hold_flat_to_loss,hold_losses_improved,hold_loss_to_nonloss,hold_winners_harmed,hold_winner_to_loss,all_n,all_delta_usd,all_wins,all_losses,all_flats,all_flat_to_profit,all_flat_to_loss,all_losses_improved,all_loss_to_nonloss,all_winners_harmed,all_winner_to_loss,joint_pass,repair_score
lock_a0.50_f0.15,lock,0.5,0.15,1,reliability_strategy_mean_r,ge,0.11093802037669297,105,False,False,823,-14.301905125215761,367,163,293,31,3,11,9,39,2,279,-5.519777670569139,124,65,90,7,1,3,2,10,2,1102,-19.8216827957849,491,228,383,38,4,14,11,49,4,False,78.5
lock_a0.50_f0.10,lock,0.5,0.1,1,stability,ge,0.11245498270748465,101,False,False,823,-16.82328356785909,355,168,300,23,4,9,7,40,4,279,-7.9970224357138235,126,61,92,5,1,7,6,12,2,1102,-24.820306003572913,481,229,392,28,5,16,13,52,6,False,78.0
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_expected_r,le,0.24513895111390224,47,False,True,823,-2.838174684286499,350,158,315,12,0,9,9,13,0,279,1.0095330714287862,127,61,91,7,0,3,3,2,0,1102,-1.8286416128577128,477,219,406,19,0,12,12,15,0,False,77.5
lock_a0.50_f0.15,lock,0.5,0.15,1,reliability_strategy_win,le,0.2792262732483457,62,False,False,823,-1.558956748555701,359,161,303,23,1,9,9,13,2,279,-2.749831898071871,127,63,89,9,0,1,1,6,0,1102,-4.308788646627573,486,224,392,32,1,10,10,19,2,False,77.5
lock_a0.50_f0.05,lock,0.5,0.05,1,trailing_giveback,ge,0.8576054056457244,62,False,False,823,-6.85824178505388,353,159,311,16,0,9,9,22,1,279,-1.719960887500032,123,61,95,3,0,5,4,7,1,1102,-8.578202672553914,476,220,406,19,0,14,13,29,2,False,77.5
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_expected_r,le,0.07339858947124882,41,False,True,823,-0.766603099161564,350,159,314,12,1,12,10,11,1,279,0.041753357142796155,121,62,96,2,0,2,2,1,0,1102,-0.7248497420187678,471,221,410,14,1,14,12,12,1,False,77.0
lock_a0.50_f0.20,lock,0.5,0.2,1,reliability_strategy_win,le,0.2792262732483457,66,False,False,823,-1.024917033789325,360,161,302,24,1,9,9,16,2,279,-2.2609338938586987,127,63,89,9,0,1,1,6,0,1102,-3.2858509276480232,487,224,391,33,1,10,10,22,2,False,77.0
lock_a0.50_f0.02,lock,0.5,0.02,1,trailing_giveback,ge,0.8576054056457244,54,False,False,823,-5.248914840593477,351,159,313,14,0,9,9,17,1,279,-1.928080437142532,122,61,96,2,0,5,4,7,1,1102,-7.17699527773601,473,220,409,16,0,14,13,24,2,False,77.0
lock_a0.50_f0.20,lock,0.5,0.2,1,reliability_win,le,0.28630674256749367,73,False,False,823,-3.214049256646146,358,163,302,23,2,11,8,21,2,279,-4.746650290287269,127,62,90,8,0,2,2,6,0,1102,-7.960699546933414,485,225,392,31,2,13,10,27,2,False,77.0
lock_a0.50_f0.15,lock,0.5,0.15,1,reliability_expected_r,ge,0.07339858947124882,110,False,False,823,-15.054159664286736,362,166,295,29,3,9,7,40,3,279,-11.279548046426008,125,62,92,5,1,6,5,15,2,1102,-26.333707710712744,487,228,387,34,4,15,12,55,5,False,77.0
lock_a0.50_f0.20,lock,0.5,0.2,1,stability,ge,0.11245498270748465,122,False,False,823,-17.847873944287983,360,168,295,28,4,9,7,48,4,279,-11.508554496427962,126,61,92,5,1,7,6,16,2,1102,-29.356428440715945,486,229,387,33,5,16,13,64,6,False,77.0
lock_a0.50_f0.02,lock,0.5,0.02,1,reliability_strategy_mean_r,le,0.10973021099308534,36,False,True,823,-1.1210901999922975,340,162,321,5,1,10,8,10,2,279,1.6629415699996046,125,59,95,3,0,5,5,2,0,1102,0.5418513700073078,465,221,416,8,1,15,13,12,2,False,76.5
close_a0.50_r0.20_1b,close,0.5,0.2,1,expected_r,le,0.4014021000815497,45,False,True,823,-2.046540470000296,350,158,315,12,0,9,9,13,0,279,0.7188902142860322,126,61,92,6,0,3,3,2,0,1102,-1.3276502557142638,476,219,407,18,0,12,12,15,0,False,76.5
lock_a0.50_f0.15,lock,0.5,0.15,1,expected_r,le,0.126843373535016,57,False,False,823,-1.297642244267755,357,160,306,20,1,11,9,14,1,279,-0.2500645052145183,125,63,91,7,0,1,1,3,0,1102,-1.5477067494822734,482,223,397,27,1,12,10,17,1,False,76.5
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_strategy_mean_r,le,0.10973021099308534,42,False,False,823,-1.8225528855180226,342,162,319,7,1,10,8,13,2,279,-1.8057981910728276,125,59,95,3,0,5,5,3,0,1102,-3.6283510765908495,467,221,414,10,1,15,13,16,2,False,76.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_asset_strategy_win,le,0.459540486044784,45,False,False,823,-3.8473546485723684,350,158,315,12,0,9,9,12,0,279,-0.3818332142855283,126,61,92,6,0,3,3,3,0,1102,-4.229187862857897,476,219,407,18,0,12,12,15,0,False,76.5
lock_a0.50_f0.02,lock,0.5,0.02,1,trailing_win_rate,ge,0.30716723549488056,73,False,False,823,-13.656884624286416,348,163,312,14,1,9,8,29,3,279,-4.740511208569659,123,61,95,2,1,7,6,10,2,1102,-18.397395832856073,471,224,407,16,2,16,14,39,5,False,76.5
lock_a0.50_f0.20,lock,0.5,0.2,1,expected_r,le,0.126843373535016,59,False,False,823,-1.2323895280724806,357,160,306,20,1,11,9,14,1,279,-1.1320685009998037,125,63,91,7,0,1,1,4,0,1102,-2.364458029072285,482,223,397,27,1,12,10,18,1,False,76.0
lock_a0.50_f0.20,lock,0.5,0.2,1,trailing_giveback,le,0.8576054056457244,96,False,False,823,-10.014985892857423,360,166,297,26,4,12,8,32,3,279,-10.407666749999521,123,63,93,4,1,3,3,9,1,1102,-20.422652642856946,483,229,390,30,5,15,11,41,4,False,76.0
lock_a0.50_f0.05,lock,0.5,0.05,1,stability,ge,0.11245498270748465,87,False,False,823,-13.6259331053563,350,168,305,18,4,9,7,34,4,279,-7.844740155356821,125,61,93,4,1,7,6,10,2,1102,-21.470673260713124,475,229,398,22,5,16,13,44,6,False,76.0
lock_a0.50_f0.20,lock,0.5,0.2,1,reliability_strategy_mean_r,ge,0.11093802037669297,113,False,False,823,-16.318045336359702,368,163,292,32,3,11,9,44,2,279,-7.228119691712187,124,65,90,7,1,3,2,12,2,1102,-23.54616502807189,492,228,382,39,4,14,11,56,4,False,76.0
lock_a0.50_f0.10,lock,0.5,0.1,1,stability,le,0.11245498270748465,50,False,False,823,-1.3673917772494457,354,159,310,16,1,12,10,14,1,279,-0.17681743246394466,122,63,94,4,0,1,1,2,0,1102,-1.5442092097133908,476,222,404,20,1,13,11,16,1,False,75.5
lock_a0.50_f0.20,lock,0.5,0.2,1,reliability_asset_strategy_mean_r,le,0.11457466774677837,59,False,True,823,-3.0482418709324337,355,161,307,19,1,11,8,17,1,279,0.8868220668574577,125,62,92,6,0,2,2,1,0,1102,-2.1614198040749764,480,223,399,25,1,13,10,18,1,False,75.5
lock_a0.50_f0.15,lock,0.5,0.15,1,reliability_asset_strategy_mean_r,le,0.11457466774677837,58,False,True,823,-3.1216308942701447,355,161,307,19,1,11,8,17,1,279,0.6571331572856798,125,62,92,6,0,2,2,1,0,1102,-2.464497736984465,480,223,399,25,1,13,10,18,1,False,75.5
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_strategy_win,le,0.311195133979944,47,False,True,823,-3.8651892200010907,353,159,311,16,0,8,8,14,0,279,1.368027714286041,126,61,92,6,0,3,3,0,0,1102,-2.4971615057150505,479,220,403,22,0,11,11,14,0,False,75.5
lock_a0.50_f0.15,lock,0.5,0.15,1,quality,ge,0.7747002262330679,79,False,False,823,-8.687094547338575,358,164,301,23,3,10,9,28,3,279,-3.7223537922659338,125,64,90,7,1,2,2,5,1,1102,-12.40944833960451,483,228,391,30,4,12,11,33,4,False,75.5
lock_a0.50_f0.02,lock,0.5,0.02,1,stability,ge,0.11245498270748465,76,False,False,823,-11.778278681428528,346,168,309,14,4,9,7,28,4,279,-4.460922144284023,125,61,93,4,1,7,6,9,2,1102,-16.23920082571255,471,229,402,18,5,16,13,37,6,False,75.5
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_strategy_mean_r,ge,0.11093802037669297,96,False,False,823,-15.281567556930952,363,163,297,27,3,11,9,36,2,279,-5.784456718176621,123,65,91,6,1,3,2,9,2,1102,-21.066024275107573,486,228,388,33,4,14,11,45,4,False,75.5
lock_a0.50_f0.02,lock,0.5,0.02,1,reliability_expected_r,le,0.07339858947124882,36,False,False,823,-0.7228589169504196,348,159,316,10,1,12,10,9,1,279,-0.05478651428572505,120,62,97,1,0,2,2,1,0,1102,-0.7776454312361445,468,221,413,11,1,14,12,10,1,False,75.0
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_strategy_win,le,0.3100295778435063,42,False,True,823,-3.5092017200011156,351,159,313,14,0,8,8,11,0,279,1.368027714286041,126,61,92,6,0,3,3,0,0,1102,-2.1411740057150754,477,220,405,20,0,11,11,11,0,False,75.0
close_a0.50_r0.15_1b,close,0.5,0.15,1,trailing_win_rate,le,0.4868421052631579,42,False,True,823,-2.6754564342861666,349,158,316,11,0,9,9,12,0,279,0.4037782142860707,125,61,93,5,0,3,3,2,0,1102,-2.271678220000096,474,219,409,16,0,12,12,14,0,False,75.0
lock_a0.50_f0.15,lock,0.5,0.15,1,reliability_asset_strategy_mean_r,ge,0.1569651527438252,96,False,False,823,-13.233541791070287,360,166,297,27,3,7,7,36,3,279,-7.397995607139929,124,62,93,4,1,6,5,11,2,1102,-20.63153739821022,484,228,390,31,4,13,12,47,5,False,75.0
close_a0.50_r0.15_1b,close,0.5,0.15,1,trailing_win_rate,le,0.4057971014492754,37,False,True,823,-1.8481975057145408,348,158,317,10,0,9,9,9,0,279,0.3637782142860307,124,61,94,4,0,3,3,2,0,1102,-1.4844192914285104,472,219,411,14,0,12,12,11,0,False,74.5
close_a0.50_r0.20_1b,close,0.5,0.2,1,quality,le,0.8400000000000001,50,False,False,823,-3.803238370000747,352,158,313,14,0,9,9,16,0,279,-0.36019035714313485,124,61,94,4,0,3,3,3,0,1102,-4.163428727143883,476,219,407,18,0,12,12,19,0,False,74.5
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_expected_r,ge,0.07339858947124882,98,False,False,823,-16.073261300001505,357,166,300,24,3,9,7,37,3,279,-8.53154629285667,125,62,92,5,1,6,5,13,2,1102,-24.604807592858172,482,228,392,29,4,15,12,50,5,False,74.5
close_a0.50_r0.20_1b,close,0.5,0.2,1,stability,le,0.33721788339599695,44,False,True,823,-2.141405184286017,351,159,313,14,0,8,8,12,0,279,0.8580277142860503,126,61,92,6,0,3,3,1,0,1102,-1.283377469999967,477,220,405,20,0,11,11,13,0,False,74.0
close_a0.50_r0.20_1b,close,0.5,0.2,1,quality,ge,0.7163555457730956,47,False,True,823,-2.9765031485726787,351,158,314,13,0,9,9,12,0,279,0.15739878571440757,127,62,90,8,0,2,2,3,0,1102,-2.8191043628582717,478,220,404,21,0,11,11,15,0,False,74.0
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_asset_strategy_win,le,0.30492914979757085,59,False,False,823,-3.0643571272508776,354,163,306,18,3,11,8,16,1,279,-2.515109325322508,125,62,92,6,0,2,2,3,0,1102,-5.579466452573386,479,225,398,24,3,13,10,19,1,False,74.0
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_asset_strategy_mean_r,le,0.41417781315300256,39,False,True,823,-1.2610632557148782,347,158,318,9,0,9,9,10,0,279,0.39442107142895116,125,61,93,5,0,3,3,3,0,1102,-0.8666421842859271,472,219,411,14,0,12,12,13,0,False,73.5
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_win,le,0.34629591770185414,42,False,True,823,-2.1264375057145664,350,159,314,13,0,8,8,10,0,279,0.7188902142860322,126,61,92,6,0,3,3,2,0,1102,-1.4075472914285347,476,220,406,19,0,11,11,12,0,False,73.5
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_asset_strategy_win,le,0.40072083424055294,42,False,True,823,-2.1264375057145664,350,159,314,13,0,8,8,10,0,279,0.7188902142860322,126,61,92,6,0,3,3,2,0,1102,-1.4075472914285347,476,220,406,19,0,11,11,12,0,False,73.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,stability,le,0.44472442584298566,42,False,True,823,-2.6283718985719378,349,158,316,11,0,9,9,13,0,279,0.3637782142860307,124,61,94,4,0,3,3,2,0,1102,-2.264593684285907,473,219,410,15,0,12,12,15,0,False,73.5
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_strategy_mean_r,ge,0.10558505613350275,51,False,True,823,-4.243222148572469,352,158,313,14,0,9,9,15,0,279,0.15739878571440757,127,62,90,8,0,2,2,3,0,1102,-4.085823362858062,479,220,403,22,0,11,11,18,0,False,73.5
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_strategy_mean_r,ge,0.10821210379473341,51,False,True,823,-4.243222148572469,352,158,313,14,0,9,9,15,0,279,0.15739878571440757,127,62,90,8,0,2,2,3,0,1102,-4.085823362858062,479,220,403,22,0,11,11,18,0,False,73.5
lock_a0.50_f0.10,lock,0.5,0.1,1,trailing_win_rate,le,0.30716723549488056,57,False,False,823,-1.8073134772508834,354,162,307,17,3,12,9,16,1,279,-3.3899535396082356,124,63,92,6,0,1,1,2,0,1102,-5.1972670168591195,478,225,399,23,3,13,10,18,1,False,73.5
lock_a0.50_f0.20,lock,0.5,0.2,1,reliability_expected_r,ge,0.07339858947124882,124,False,False,823,-17.353791701430428,364,166,293,31,3,9,7,48,3,279,-13.247041139285114,125,62,92,5,1,6,5,18,2,1102,-30.600832840715544,489,228,385,36,4,15,12,66,5,False,73.5
lock_a0.50_f0.05,lock,0.5,0.05,1,stability,le,0.11245498270748465,40,False,False,823,-0.42240241166100745,351,159,313,13,1,12,10,10,1,279,-0.05270142857153726,120,63,96,2,0,1,1,1,0,1102,-0.4751038402325447,471,222,409,15,1,13,11,11,1,False,73.0
close_a0.50_r0.15_1b,close,0.5,0.15,1,rank_score,le,0.5719960562151344,43,False,True,823,-2.606359398571823,348,158,317,10,0,9,9,13,0,279,0.39442107142895116,125,61,93,5,0,3,3,3,0,1102,-2.211938327142872,473,219,410,15,0,12,12,16,0,False,73.0
close_a0.50_r0.15_1b,close,0.5,0.15,1,trailing_giveback,le,0.8967585507542115,43,False,True,823,-2.649371898571842,348,158,317,10,0,9,9,13,0,279,0.39442107142895116,125,61,93,5,0,3,3,3,0,1102,-2.254950827142891,473,219,410,15,0,12,12,16,0,False,73.0
lock_a0.50_f0.20,lock,0.5,0.2,1,quality,ge,0.7747002262330679,84,False,False,823,-9.67705652978654,358,164,301,23,3,10,9,32,3,279,-4.574925592069434,125,64,90,7,1,2,2,6,1,1102,-14.251982121855974,483,228,391,30,4,12,11,38,4,False,73.0
lock_a0.50_f0.02,lock,0.5,0.02,1,reliability_expected_r,ge,0.07339858947124882,74,False,False,823,-11.454053887856887,349,166,308,16,3,9,7,26,3,279,-4.543776058569756,124,62,93,4,1,6,5,9,2,1102,-15.997829946426643,473,228,401,20,4,15,12,35,5,False,73.0
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_strategy_mean_r,ge,0.11093802037669297,83,False,False,823,-12.09427548864225,360,163,300,24,3,11,9,30,2,279,-6.091643392855531,120,65,94,3,1,3,2,8,2,1102,-18.18591888149778,480,228,394,27,4,14,11,38,4,False,73.0
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_score,le,0.18421042163583867,35,False,True,823,-1.4586705771432031,346,158,319,8,0,9,9,9,0,279,0.3637782142860307,124,61,94,4,0,3,3,2,0,1102,-1.0948923628571727,470,219,413,12,0,12,12,11,0,False,72.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,expected_r,le,0.4014021000815497,38,False,True,823,-1.8841004700002282,347,158,318,9,0,9,9,11,0,279,0.3637782142860307,124,61,94,4,0,3,3,2,0,1102,-1.5203222557141978,471,219,412,13,0,12,12,13,0,False,72.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,expected_r,le,0.45361065785615307,41,False,True,823,-2.6363593985717957,347,158,318,9,0,9,9,13,0,279,0.4037782142860707,125,61,93,5,0,3,3,2,0,1102,-2.232581184285725,472,219,411,14,0,12,12,15,0,False,72.5
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_expected_r,ge,0.07339858947124882,84,False,False,823,-13.15022527499871,352,166,305,19,3,9,7,32,3,279,-7.939194941071154,124,62,93,4,1,6,5,10,2,1102,-21.08942021606986,476,228,398,23,4,15,12,42,5,False,72.5
lock_a0.50_f0.20,lock,0.5,0.2,1,reliability_asset_strategy_mean_r,ge,0.1569651527438252,107,False,False,823,-15.487218407141883,362,166,295,29,3,7,7,43,3,279,-8.354977392856267,124,62,93,4,1,6,5,13,2,1102,-23.84219579999815,486,228,388,33,4,13,12,56,5,False,72.5
lock_a0.50_f0.02,lock,0.5,0.02,1,stability,le,0.11245498270748465,36,False,False,823,-0.5301412662358127,350,159,314,12,1,12,10,8,1,279,-0.13764042857145853,119,63,97,1,0,1,1,1,0,1102,-0.667781694807271,469,222,411,13,1,13,11,9,1,False,72.0
lock_a0.50_f0.05,lock,0.5,0.05,1,trailing_giveback,le,0.8576054056457244,63,False,False,823,-7.058586589106394,349,166,308,15,4,12,8,21,3,279,-6.177480696428326,122,63,94,3,1,3,3,4,1,1102,-13.23606728553472,471,229,402,18,5,15,11,25,4,False,72.0
lock_a0.50_f0.15,lock,0.5,0.15,1,reliability_score,ge,-0.019076476753512116,96,False,False,823,-14.59149077857028,357,167,299,25,3,7,6,38,3,279,-7.073712964282944,123,61,95,2,1,7,6,10,2,1102,-21.665203742853222,480,228,394,27,4,14,12,48,5,False,72.0
lock_a0.50_f0.15,lock,0.5,0.15,1,expected_r,ge,0.161674278018405,95,False,False,823,-13.701969326785013,356,165,302,23,2,8,7,37,3,279,-9.944810973211556,124,62,93,4,1,6,5,11,2,1102,-23.646780299996568,480,227,395,27,3,14,12,48,5,False,72.0
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_strategy_win,le,0.2792262732483457,53,False,False,823,-3.0221174061793112,354,161,308,18,1,9,9,13,2,279,-2.7186919396082194,125,63,91,7,0,1,1,4,0,1102,-5.740809345787531,479,224,399,25,1,10,10,17,2,False,71.5
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_win,le,0.28630674256749367,57,False,False,823,-4.3401840843937425,351,163,309,16,2,11,8,17,2,279,-2.515109325322508,125,62,92,6,0,2,2,3,0,1102,-6.85529340971625,476,225,401,22,2,13,10,20,2,False,71.5
lock_a0.50_f0.10,lock,0.5,0.1,1,quality,ge,0.7747002262330679,69,False,False,823,-9.710922453106448,353,164,306,18,3,10,9,26,3,279,-3.499685389605377,124,64,91,6,1,2,2,3,1,1102,-13.210607842711825,477,228,397,24,4,12,11,29,4,False,71.5
lock_a0.50_f0.10,lock,0.5,0.1,1,trailing_giveback,le,0.8576054056457244,76,False,False,823,-9.8037311053559,352,166,305,18,4,12,8,27,3,279,-6.850688178570751,123,63,93,4,1,3,3,7,1,1102,-16.654419283926654,475,229,398,22,5,15,11,34,4,False,71.5
lock_a0.50_f0.02,lock,0.5,0.02,1,reliability_strategy_mean_r,ge,0.11093802037669297,74,False,False,823,-11.055822604815008,357,163,303,21,3,11,9,25,2,279,-6.261504142855086,119,65,95,2,1,3,2,8,2,1102,-17.317326747670094,476,228,398,23,4,14,11,33,4,False,71.5
lock_a0.50_f0.10,lock,0.5,0.1,1,reliability_asset_strategy_mean_r,ge,0.1569651527438252,87,False,False,823,-14.152515760714186,355,166,302,22,3,7,7,33,3,279,-7.684537892856696,124,62,93,4,1,6,5,11,2,1102,-21.837053653570884,479,228,395,26,4,13,12,44,5,False,71.5
lock_a0.50_f0.02,lock,0.5,0.02,1,trailing_win_rate,le,0.30716723549488056,38,False,True,823,1.2004970194791036,349,162,312,12,3,12,9,7,1,279,0.14194863571417793,121,63,95,3,0,1,1,0,0,1102,1.342445655193281,470,225,407,15,3,13,10,7,1,False,71.0
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_expected_r,le,0.24513895111390224,38,False,True,823,-2.7111346842864803,346,158,319,8,0,9,9,11,0,279,0.35442107142891116,124,61,94,4,0,3,3,3,0,1102,-2.356713612857569,470,219,413,12,0,12,12,14,0,False,71.0
close_a0.50_r0.15_1b,close,0.5,0.15,1,quality,le,0.8400000000000001,44,False,False,823,-3.580998370000684,349,158,316,11,0,9,9,14,0,279,-0.6601903571430086,123,61,95,3,0,3,3,4,0,1102,-4.241188727143693,472,219,411,14,0,12,12,18,0,False,71.0
lock_a0.50_f0.02,lock,0.5,0.02,1,trailing_giveback,le,0.8576054056457244,56,False,False,823,-6.927997964213828,346,166,311,12,4,12,8,18,3,279,-2.670482135712949,122,63,94,3,1,3,3,3,1,1102,-9.598480099926778,468,229,405,15,5,15,11,21,4,False,71.0
lock_a0.50_f0.02,lock,0.5,0.02,1,reliability_asset_strategy_win,le,0.30492914979757085,39,False,True,823,-0.08911555052082454,348,163,312,12,3,11,8,7,1,279,0.8872397642855363,122,62,95,3,0,2,2,1,0,1102,0.7981242137647117,470,225,407,15,3,13,10,8,1,False,70.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_strategy_win,le,0.311195133979944,39,False,True,823,-3.7531492200010597,349,159,315,12,0,8,8,12,0,279,1.0129157142860397,124,61,94,4,0,3,3,0,0,1102,-2.74023350571502,473,220,409,16,0,11,11,12,0,False,70.5
lock_a0.50_f0.05,lock,0.5,0.05,1,trailing_win_rate,le,0.30716723549488056,45,False,False,823,0.5764172669109708,350,162,311,13,3,12,9,11,1,279,-3.382226982143956,122,63,94,4,0,1,1,1,0,1102,-2.8058097152329853,472,225,405,17,3,13,10,12,1,False,70.5
lock_a0.50_f0.10,lock,0.5,0.1,1,expected_r,le,0.126843373535016,51,False,False,823,-2.6422657058212753,353,160,310,16,1,11,9,14,1,279,-0.6030915467496422,123,63,93,5,0,1,1,3,0,1102,-3.2453572525709182,476,223,403,21,1,12,10,17,1,False,70.5
lock_a0.50_f0.15,lock,0.5,0.15,1,trailing_giveback,le,0.8494403079273415,73,False,False,823,-5.790496613570992,354,166,303,21,3,10,7,22,3,279,-8.767249973212653,123,63,93,4,1,3,3,6,1,1102,-14.557746586783647,477,229,396,25,4,13,10,28,4,False,70.5
lock_a0.50_f0.15,lock,0.5,0.15,1,reliability_score,le,-0.05612360587640852,55,False,False,823,-2.327868621056179,355,161,307,19,1,10,8,15,1,279,-0.12820071771457348,125,63,91,7,0,1,1,2,0,1102,-2.456069338770752,480,224,398,26,1,11,9,17,1,False,70.0
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_asset_strategy_win,le,0.30492914979757085,46,False,False,823,-0.7081589438034022,349,163,311,13,3,11,8,11,1,279,-2.5883534464296676,123,62,94,4,0,2,2,2,0,1102,-3.2965123902330697,472,225,405,17,3,13,10,13,1,False,70.0
lock_a0.50_f0.15,lock,0.5,0.15,1,stability,ge,0.14975745898888393,93,False,False,823,-14.265431133928171,354,166,303,22,2,7,6,35,3,279,-10.409397223211531,124,61,94,3,1,7,6,13,2,1102,-24.674828357139702,478,227,397,25,3,14,12,48,5,False,70.0
lock_a0.50_f0.20,lock,0.5,0.2,1,reliability_score,le,-0.05612360587640852,56,False,True,823,-2.2480987566469413,355,161,307,19,1,10,8,16,1,279,0.11383713828577852,125,63,91,7,0,1,1,2,0,1102,-2.1342616183611627,480,224,398,26,1,11,9,18,1,False,69.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_strategy_win,le,0.3100295778435063,35,False,True,823,-3.7181617200011106,347,159,317,10,0,8,8,10,0,279,1.0129157142860397,124,61,94,4,0,3,3,0,0,1102,-2.705246005715071,471,220,411,14,0,11,11,10,0,False,69.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,quality,ge,0.7163555457730956,41,False,False,823,-3.0725231485725253,349,158,316,11,0,9,9,11,0,279,-0.487713214285562,124,62,93,5,0,2,2,3,0,1102,-3.5602363628580873,473,220,409,16,0,11,11,14,0,False,69.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_strategy_mean_r,ge,0.10558505613350275,44,False,False,823,-3.900342148572312,350,158,315,12,0,9,9,13,0,279,-0.487713214285562,124,62,93,5,0,2,2,3,0,1102,-4.388055362857874,474,220,408,17,0,11,11,16,0,False,69.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_strategy_mean_r,ge,0.10821210379473341,44,False,False,823,-3.900342148572312,350,158,315,12,0,9,9,13,0,279,-0.487713214285562,124,62,93,5,0,2,2,3,0,1102,-4.388055362857874,474,220,408,17,0,11,11,16,0,False,69.5
lock_a0.50_f0.05,lock,0.5,0.05,1,reliability_asset_strategy_mean_r,ge,0.1569651527438252,76,False,False,823,-12.357897041070231,351,166,306,18,3,7,7,29,3,279,-7.439985732142576,123,62,94,3,1,6,5,9,2,1102,-19.797882773212805,474,228,400,21,4,13,12,38,5,False,69.5
lock_a0.50_f0.20,lock,0.5,0.2,1,reliability_score,ge,-0.019076476753512116,109,False,False,823,-16.813013115713233,359,167,297,27,3,7,6,44,3,279,-9.291667142855975,123,61,95,2,1,7,6,13,2,1102,-26.10468025856921,482,228,392,29,4,14,12,57,5,False,69.5
lock_a0.50_f0.20,lock,0.5,0.2,1,expected_r,ge,0.161674278018405,107,False,False,823,-15.943956858570514,358,165,300,25,2,8,7,44,3,279,-10.84742260714214,124,62,93,4,1,6,5,13,2,1102,-26.79137946571265,482,227,393,29,3,14,12,57,5,False,69.5
lock_a0.50_f0.02,lock,0.5,0.02,1,reliability_win,le,0.28630674256749367,38,False,True,823,-1.2525719448070567,346,163,314,11,2,11,8,8,2,279,0.8872397642855363,122,62,95,3,0,2,2,1,0,1102,-0.36533218052152105,468,225,409,14,2,13,10,9,2,False,69.0
